caldt,spindx,sprtrn,vwretd,vwretx
1925-12-31,12.46,,,
1926-01-30,12.74,0.022472,-0.001783,-0.00398
1926-02-27,12.18,-0.043956,-0.033297,-0.037876
1926-03-31,11.46,-0.059113,-0.057708,-0.062007
1926-04-30,11.72,0.022688,0.038522,0.034856
1926-05-28,11.81,0.007679,0.013623,0.00907
1926-06-30,12.32,0.043184,0.056427,0.050196
1926-07-31,12.88,0.045455,0.040403,0.038168
1926-08-31,13.1,0.017081,0.029822,0.025747
1926-09-30,13.4,0.022901,0.01342,0.009122
1926-10-30,12.98,-0.031343,-0.030172,-0.032434
1926-11-30,13.27,0.022342,0.026937,0.019367
1926-12-31,13.49,0.016579,0.026047,0.020321
1927-01-31,13.21,-0.020756,-0.00291,-0.005579
1927-02-28,13.84,0.047691,0.045522,0.040566
1927-03-31,13.93,0.006503,0.007324,0.00261
1927-04-30,14.17,0.017229,0.013021,0.010907
1927-05-31,14.91,0.052223,0.062353,0.057096
1927-06-30,14.77,-0.00939,-0.02037,-0.025705
1927-07-30,15.73,0.064997,0.08445,0.081687
1927-08-31,16.43,0.044501,0.03332,0.028624
1927-09-30,17.14,0.043214,0.053016,0.049095
1927-10-31,16.23,-0.053092,-0.046804,-0.04896
1927-11-30,17.33,0.067776,0.070546,0.06427
1927-12-31,17.66,0.019042,0.019295,0.014403
1928-01-31,17.57,-0.005096,-0.007182,-0.0092
1928-02-29,17.26,-0.017644,-0.012549,-0.016679
1928-03-31,19.13,0.108343,0.105752,0.101652
1928-04-30,19.75,0.03241,0.034725,0.032715
1928-05-31,20.0,0.012658,0.012325,0.007422
1928-06-30,19.19,-0.0405,-0.03433,-0.038725
1928-07-31,19.43,0.012507,0.010117,0.008278
1928-08-31,20.87,0.074112,0.07023,0.065514
1928-09-29,21.37,0.023958,0.022409,0.019937
1928-10-31,21.68,0.014506,0.013839,0.012055
1928-11-30,24.28,0.119926,0.122975,0.116704
1928-12-31,24.35,0.002883,0.006232,0.002888
1929-01-31,25.74,0.057084,0.055473,0.053892
1929-02-28,25.59,-0.005828,-0.004874,-0.008075
1929-03-28,25.53,-0.002345,0.000154,-0.003213
1929-04-30,25.94,0.01606,0.019559,0.018234
1929-05-31,24.83,-0.042791,-0.041281,-0.046101
1929-06-29,27.62,0.112364,0.112293,0.109584
1929-07-31,28.88,0.045619,0.050014,0.048186
1929-08-30,31.71,0.097992,0.094871,0.090733
1929-09-30,30.16,-0.048881,-0.050941,-0.053046
1929-10-31,24.15,-0.199271,-0.18615,-0.188115
1929-11-27,20.92,-0.133747,-0.125359,-0.130374
1929-12-31,21.45,0.025335,0.027753,0.023571
1930-01-31,22.79,0.062471,0.059632,0.057032
1930-02-28,23.28,0.021501,0.026041,0.021516
1930-03-31,25.14,0.079897,0.072348,0.069352
1930-04-30,24.9,-0.009547,-0.013938,-0.015867
1930-05-29,24.49,-0.016466,-0.011148,-0.015304
1930-06-30,20.46,-0.164557,-0.155715,-0.159182
1930-07-31,21.21,0.036657,0.038713,0.036395
1930-08-29,21.37,0.007544,0.011266,0.006691
1930-09-30,18.59,-0.130089,-0.123548,-0.127635
1930-10-31,16.94,-0.088757,-0.08368,-0.086394
1930-11-29,16.57,-0.021842,-0.019736,-0.024113
1930-12-31,15.34,-0.074231,-0.071479,-0.077707
1931-01-31,16.09,0.048892,0.059527,0.056729
1931-02-28,17.93,0.114357,0.110943,0.105279
1931-03-31,16.69,-0.069158,-0.068939,-0.073451
1931-04-30,15.09,-0.095866,-0.092955,-0.09546
1931-05-29,13.02,-0.137177,-0.137674,-0.14302
1931-06-30,14.83,0.139017,0.146492,0.139763
1931-07-31,13.73,-0.074174,-0.075465,-0.07857
1931-08-31,13.86,0.009468,0.007779,0.002304
1931-09-30,9.71,-0.299423,-0.287461,-0.291524
1931-10-31,10.53,0.084449,0.076738,0.072834
1931-11-30,9.5,-0.097816,-0.100909,-0.109396
1931-12-31,8.12,-0.145263,-0.137557,-0.145471
1932-01-30,7.89,-0.028325,-0.018803,-0.021067
1932-02-29,8.29,0.050697,0.053581,0.045233
1932-03-31,7.31,-0.118215,-0.118907,-0.125245
1932-04-30,5.83,-0.202462,-0.205295,-0.207637
1932-05-31,4.47,-0.233276,-0.232123,-0.240123
1932-06-30,4.43,-0.008949,0.002768,-0.006507
1932-07-30,6.1,0.376975,0.391838,0.390006
1932-08-31,8.39,0.37541,0.401979,0.394163
1932-09-30,8.08,-0.036949,-0.029526,-0.034118
1932-10-31,6.96,-0.138614,-0.142069,-0.143263
1932-11-30,6.55,-0.058908,-0.052228,-0.058702
1932-12-31,6.89,0.051908,0.061569,0.053749
1933-01-31,6.94,0.007257,0.013938,0.012575
1933-02-28,5.66,-0.184438,-0.179558,-0.186035
1933-03-31,5.85,0.033569,0.038627,0.032581
1933-04-29,8.32,0.422222,0.414312,0.412291
1933-05-31,9.64,0.158654,0.174816,0.170167
1933-06-30,10.91,0.131743,0.137498,0.133994
1933-07-31,9.95,-0.087993,-0.084736,-0.085471
1933-08-31,11.09,0.114573,0.123272,0.119807
1933-09-30,9.83,-0.113616,-0.118045,-0.121112
1933-10-31,8.96,-0.088505,-0.090623,-0.091588
1933-11-29,9.88,0.102679,0.108553,0.102069
1933-12-30,10.1,0.022267,0.026694,0.02443
1934-01-31,11.17,0.105941,0.115033,0.113644
1934-02-28,10.76,-0.036706,-0.03284,-0.037272
1934-03-31,10.75,-0.000929,0.005355,0.002464
1934-04-30,10.46,-0.026977,-0.02549,-0.026944
1934-05-31,9.61,-0.081262,-0.078497,-0.082255
1934-06-30,9.81,0.020812,0.02408,0.021102
1934-07-31,8.68,-0.115189,-0.119846,-0.121723
1934-08-31,9.15,0.054148,0.05865,0.051629
1934-09-29,9.1,-0.005464,-0.000216,-0.003127
1934-10-31,8.81,-0.031868,-0.032663,-0.033732
1934-11-30,9.54,0.08286,0.08606,0.080682
1934-12-31,9.5,-0.004193,-0.000681,-0.004415
1935-01-31,9.1,-0.042105,-0.042368,-0.043755
1935-02-28,8.74,-0.03956,-0.03684,-0.04266
1935-03-30,8.47,-0.030893,-0.031454,-0.035324
1935-04-30,9.28,0.095632,0.096493,0.095347
1935-05-31,9.58,0.032328,0.038136,0.033059
1935-06-29,10.23,0.06785,0.070533,0.067124
1935-07-31,11.08,0.083089,0.083814,0.082471
1935-08-31,11.32,0.021661,0.026569,0.022105
1935-09-30,11.59,0.023852,0.025527,0.022175
1935-10-31,12.46,0.075065,0.071803,0.070634
1935-11-30,12.95,0.039326,0.051943,0.04562
1935-12-31,13.43,0.037066,0.039887,0.036744
1936-01-31,14.31,0.065525,0.071832,0.070187
1936-02-29,14.55,0.016772,0.022461,0.018857
1936-03-31,14.92,0.02543,0.024029,0.021457
1936-04-30,13.77,-0.077078,-0.077588,-0.078356
1936-05-29,14.4,0.045752,0.053106,0.046971
1936-06-30,14.84,0.030556,0.032542,0.029509
1936-07-31,15.85,0.068059,0.073442,0.072356
1936-08-31,15.99,0.008833,0.014124,0.00893
1936-09-30,16.01,0.001251,0.004817,0.001617
1936-10-31,17.21,0.074953,0.076281,0.075272
1936-11-30,17.28,0.004067,0.010666,-0.000321
1936-12-31,17.18,-0.005787,-0.00383,-0.007289
1937-01-30,17.83,0.037835,0.036648,0.035916
1937-02-27,18.09,0.014582,0.018483,0.01535
1937-03-31,17.92,-0.009397,-0.003511,-0.006242
1937-04-30,16.43,-0.083147,-0.080646,-0.08149
1937-05-28,16.26,-0.010347,-0.005699,-0.011686
1937-06-30,15.4,-0.052891,-0.053803,-0.057853
1937-07-31,16.98,0.102597,0.098991,0.098012
1937-08-31,16.04,-0.055359,-0.051183,-0.056291
1937-09-30,13.76,-0.142145,-0.13961,-0.143682
1937-10-30,12.36,-0.101744,-0.102722,-0.103703
1937-11-30,11.11,-0.101133,-0.084289,-0.100254
1937-12-31,10.55,-0.050405,-0.045828,-0.053019
1938-01-31,10.69,0.01327,0.012163,0.011096
1938-02-28,11.34,0.060805,0.065757,0.061131
1938-03-31,8.5,-0.250441,-0.254106,-0.257951
1938-04-30,9.7,0.141176,0.142667,0.140966
1938-05-31,9.27,-0.04433,-0.039974,-0.046036
1938-06-30,11.56,0.247033,0.253519,0.249304
1938-07-30,12.4,0.072664,0.074738,0.073872
1938-08-31,12.06,-0.027419,-0.025901,-0.029466
1938-09-30,12.24,0.014925,0.016932,0.013867
1938-10-31,13.17,0.07598,0.07896,0.0782
1938-11-30,12.73,-0.033409,-0.026207,-0.032784
1938-12-31,13.21,0.037706,0.04481,0.041538
1939-01-31,12.3,-0.068887,-0.070506,-0.071314
1939-02-28,12.7,0.03252,0.039292,0.034357
1939-03-31,10.98,-0.135433,-0.134821,-0.138171
1939-04-29,10.92,-0.005464,-0.006611,-0.007842
1939-05-31,11.6,0.062271,0.069557,0.06346
1939-06-30,10.86,-0.063793,-0.06181,-0.065748
1939-07-31,12.04,0.108656,0.11131,0.110355
1939-08-31,11.18,-0.071429,-0.067551,-0.073025
1939-09-30,13.02,0.16458,0.181167,0.177572
1939-10-31,12.83,-0.014593,-0.016887,-0.01764
1939-11-30,12.2,-0.049104,-0.040532,-0.051142
1939-12-30,12.49,0.023771,0.028178,0.023143
1940-01-31,12.05,-0.035228,-0.035927,-0.0368
1940-02-29,12.13,0.006639,0.013139,0.006917
1940-03-30,12.25,0.009893,0.013561,0.010518
1940-04-30,12.19,-0.004898,-0.004478,-0.006231
1940-05-31,9.27,-0.239541,-0.23148,-0.239765
1940-06-29,9.98,0.076591,0.083035,0.078208
1940-07-31,10.29,0.031062,0.03309,0.031914
1940-08-31,10.56,0.026239,0.035421,0.026631
1940-09-30,10.66,0.00947,0.014221,0.010096
1940-10-31,11.08,0.0394,0.041468,0.04018
1940-11-30,10.61,-0.042419,-0.029431,-0.042997
1940-12-31,10.58,-0.002828,0.002927,-0.00249
1941-01-31,10.07,-0.048204,-0.045555,-0.046847
1941-02-28,9.92,-0.014896,-0.004729,-0.01257
1941-03-31,9.96,0.004032,0.008872,0.004173
1941-04-30,9.31,-0.065261,-0.062152,-0.063463
1941-05-31,9.35,0.004296,0.013184,0.00214
1941-06-30,9.85,0.053476,0.058851,0.052486
1941-07-31,10.39,0.054822,0.057106,0.055619
1941-08-30,10.3,-0.008662,-0.001113,-0.009736
1941-09-30,10.2,-0.009709,-0.007351,-0.011499
1941-10-31,9.5,-0.068628,-0.064602,-0.065955
1941-11-29,9.1,-0.042105,-0.024916,-0.042107
1941-12-31,8.69,-0.045055,-0.038843,-0.046205
1942-01-31,8.81,0.013809,0.022276,0.020639
1942-02-28,8.59,-0.024972,-0.017647,-0.024642
1942-03-31,8.01,-0.06752,-0.064068,-0.069676
1942-04-30,7.66,-0.043695,-0.037988,-0.040323
1942-05-29,8.15,0.063969,0.070339,0.060119
1942-06-30,8.3,0.018405,0.023544,0.016976
1942-07-31,8.56,0.031325,0.036031,0.034314
1942-08-31,8.62,0.007009,0.015346,0.007531
1942-09-30,8.85,0.026682,0.032449,0.027671
1942-10-31,9.42,0.064407,0.067867,0.066333
1942-11-30,9.29,-0.0138,-0.004392,-0.016937
1942-12-31,9.77,0.051669,0.057537,0.050449
1943-01-30,10.47,0.071648,0.072434,0.071062
1943-02-27,11.0,0.050621,0.058504,0.052676
1943-03-31,11.58,0.052727,0.059404,0.055183
1943-04-30,11.59,0.000864,0.003588,0.002332
1943-05-29,12.11,0.044866,0.052698,0.045651
1943-06-30,12.35,0.019818,0.021689,0.017142
1943-07-31,11.68,-0.054251,-0.053092,-0.054238
1943-08-31,11.8,0.010274,0.016232,0.010751
1943-09-30,12.08,0.023729,0.027498,0.023331
1943-10-30,11.92,-0.013245,-0.01165,-0.012501
1943-11-30,11.02,-0.075503,-0.067052,-0.077966
1943-12-31,11.67,0.058984,0.070305,0.065211
1944-01-31,11.85,0.015424,0.018622,0.01731
1944-02-29,11.82,-0.002532,0.006479,0.000238
1944-03-31,12.02,0.016921,0.021313,0.017309
1944-04-29,11.87,-0.012479,-0.012427,-0.013433
1944-05-31,12.35,0.040438,0.048841,0.040864
1944-06-30,12.98,0.051012,0.054574,0.049768
1944-07-31,12.71,-0.020801,-0.01947,-0.020629
1944-08-31,12.82,0.008655,0.0147,0.008208
1944-09-30,12.78,-0.00312,-0.000692,-0.003118
1944-10-31,12.78,0.0,0.002435,0.001045
1944-11-30,12.83,0.003912,0.017327,0.005832
1944-12-30,13.28,0.035074,0.044778,0.041034
1945-01-31,13.47,0.014307,0.011901,0.010784
1945-02-28,14.3,0.061618,0.069472,0.063578
1945-03-31,13.64,-0.046154,-0.041685,-0.044991
1945-04-30,14.84,0.087977,0.090524,0.089465
1945-05-31,15.01,0.011456,0.020041,0.011624
1945-06-30,14.96,-0.003331,0.00238,0.000134
1945-07-31,14.66,-0.020054,-0.021539,-0.022479
1945-08-31,15.51,0.057981,0.059852,0.054027
1945-09-29,16.16,0.041908,0.046361,0.043999
1945-10-31,16.65,0.030322,0.030815,0.029862
1945-11-30,17.19,0.032432,0.04495,0.035612
1945-12-31,17.36,0.009889,0.011133,0.008805
1946-01-31,18.57,0.069701,0.069504,0.068515
1946-02-28,17.28,-0.069467,-0.065171,-0.069785
1946-03-30,18.08,0.046296,0.049118,0.046147
1946-04-30,18.76,0.037611,0.035748,0.034707
1946-05-31,19.18,0.022388,0.028785,0.023202
1946-06-28,18.43,-0.039103,-0.035289,-0.037521
1946-07-31,17.96,-0.025502,-0.02735,-0.028429
1946-08-30,16.65,-0.07294,-0.068855,-0.073365
1946-09-30,14.96,-0.101501,-0.104112,-0.106619
1946-10-31,14.84,-0.008021,-0.005636,-0.006817
1946-11-30,14.67,-0.011456,-0.003801,-0.011742
1946-12-31,15.3,0.042945,0.046818,0.041973
1947-01-31,15.66,0.023529,0.022013,0.020953
1947-02-28,15.43,-0.014687,-0.008307,-0.015166
1947-03-31,15.17,-0.01685,-0.015008,-0.017731
1947-04-30,14.58,-0.038893,-0.03956,-0.040772
1947-05-29,14.45,-0.008916,-0.00099,-0.01047
1947-06-30,15.21,0.052595,0.053991,0.050908
1947-07-31,15.76,0.03616,0.039572,0.038369
1947-08-29,15.32,-0.027919,-0.023076,-0.029148
1947-09-30,15.11,-0.013708,-0.009928,-0.01369
1947-10-31,15.43,0.021178,0.020578,0.019353
1947-11-29,14.99,-0.028516,-0.017633,-0.029555
1947-12-31,15.3,0.02068,0.030784,0.025273
1948-01-31,14.69,-0.039869,-0.037743,-0.038905
1948-02-28,14.0,-0.046971,-0.040232,-0.047782
1948-03-31,15.08,0.077143,0.08144,0.077022
1948-04-30,15.48,0.026525,0.030821,0.028537
1948-05-28,16.69,0.078165,0.084014,0.077523
1948-06-30,16.74,0.002996,0.007665,0.003687
1948-07-30,15.85,-0.053166,-0.052296,-0.053144
1948-08-31,15.97,0.007571,0.015539,0.008123
1948-09-30,15.49,-0.030056,-0.027016,-0.031159
1948-10-30,16.54,0.067786,0.070041,0.067023
1948-11-30,14.75,-0.108222,-0.098332,-0.109939
1948-12-31,15.2,0.030509,0.035952,0.029719
1949-01-31,15.22,0.001316,0.002676,0.001377
1949-02-28,14.62,-0.039422,-0.031639,-0.041472
1949-03-31,15.06,0.030096,0.033981,0.029349
1949-04-30,14.74,-0.021248,-0.018691,-0.021717
1949-05-31,14.19,-0.037313,-0.029423,-0.037792
1949-06-30,14.16,-0.002114,0.001744,-0.003269
1949-07-29,15.04,0.062147,0.062732,0.061657
1949-08-31,15.22,0.011968,0.0218,0.011738
1949-09-30,15.58,0.023653,0.027415,0.024293
1949-10-31,16.04,0.029525,0.02978,0.028438
1949-11-30,16.06,0.001247,0.020738,0.000482
1949-12-31,16.76,0.043587,0.050984,0.046034
1950-01-31,17.05,0.017303,0.019703,0.018245
1950-02-28,17.22,0.009971,0.019603,0.009975
1950-03-31,17.29,0.004065,0.008185,0.003542
1950-04-29,18.07,0.045113,0.045887,0.044493
1950-05-31,18.78,0.039292,0.046902,0.03759
1950-06-30,17.69,-0.058041,-0.054224,-0.057849
1950-07-31,17.84,0.008479,0.016981,0.015875
1950-08-31,18.42,0.032511,0.048063,0.031526
1950-09-29,19.45,0.055918,0.059466,0.05651
1950-10-31,19.53,0.004113,0.005084,0.003425
1950-11-30,19.51,-0.001024,0.02243,-7.3e-05
1950-12-30,20.41,0.04613,0.055425,0.051025
1951-01-31,21.66,0.061245,0.065105,0.063309
1951-02-28,21.8,0.006464,0.014546,0.004185
1951-03-31,21.4,-0.018349,-0.017484,-0.019706
