Date,CAT,EUR=X,JPY=X
2016-09-07,68.08228302001953,0.8885999917984009,101.5250015258789
2016-09-08,67.93592071533203,0.8895999789237976,101.8290023803711
2016-09-09,65.6995849609375,0.8871999979019165,102.30599975585938
2016-09-12,66.6185073852539,0.8895900249481201,102.43800354003906
2016-09-13,65.2441635131836,0.8894000053405762,101.7509994506836
2016-09-14,65.88662719726562,0.8913699984550476,102.50399780273438
2016-09-15,66.70795440673828,0.8891000151634216,102.5479965209961
2016-09-16,66.72423553466797,0.8892099857330322,102.00800323486328
2016-09-19,66.58598327636719,0.8961799740791321,102.30699920654297
2016-09-20,66.43961334228516,0.8944000005722046,101.84600067138672
2016-09-21,67.87899017333984,0.8965399861335754,101.5469970703125
2016-09-22,67.90340423583984,0.8934000134468079,100.39299774169922
2016-09-23,67.0413818359375,0.89205002784729,100.83100128173828
2016-09-26,66.98445129394531,0.889739990234375,100.88899993896484
2016-09-27,67.39920806884766,0.8888999819755554,100.35900115966797
2016-09-28,70.41621398925781,0.8913000226020813,100.46800231933594
2016-09-29,71.1318359375,0.8908699750900269,100.93499755859375
2016-09-30,72.18903350830078,0.8913000226020813,101.1989974975586
2016-10-03,71.79053497314453,0.8901000022888184,101.56300354003906
2016-10-04,71.16439056396484,0.8920300006866455,101.81700134277344
2016-10-05,72.71759796142578,0.8920000195503235,102.87999725341797
2016-10-06,72.6119155883789,0.8921999931335449,103.45999908447266
2016-10-07,71.94505310058594,0.8973000049591064,103.76499938964844
2016-10-10,71.74175262451172,0.8931000232696533,103.01799774169922
2016-10-11,71.1318359375,0.897599995136261,103.6969985961914
2016-10-12,71.2213134765625,0.9039999842643738,103.34200286865234
2016-10-13,70.7252426147461,0.9081100225448608,104.30400085449219
2016-10-14,71.29449462890625,0.9049999713897705,103.72200012207031
2016-10-17,70.98543548583984,0.9117599725723267,104.03900146484375
2016-10-18,70.92853546142578,0.907800018787384,103.85099792480469
2016-10-19,71.56285095214844,0.9110000133514404,103.86499786376953
2016-10-20,71.07060241699219,0.9111499786376953,103.39099884033203
2016-10-21,70.82450103759766,0.9148799777030945,104.10900115966797
2016-10-24,70.54557037353516,0.9189000129699707,103.91699981689453
2016-10-25,69.30677795410156,0.9194999933242798,104.32099914550781
2016-10-26,69.01964569091797,0.9185000061988831,104.15399932861328
2016-10-27,68.10078430175781,0.9164199829101562,104.56300354003906
2016-10-28,68.81451416015625,0.9174000024795532,105.20899963378906
2016-10-31,68.46997833251953,0.9103599786758423,104.56500244140625
2016-11-01,67.46907043457031,0.911300003528595,104.81999969482422
2016-11-02,66.54205322265625,0.9043999910354614,104.09200286865234
2016-11-03,66.67329406738281,0.9010999798774719,103.37799835205078
2016-11-04,67.52652740478516,0.9006999731063843,103.052001953125
2016-11-07,68.7078857421875,0.9007999897003174,104.19499969482422
2016-11-08,69.47085571289062,0.9047999978065491,104.43800354003906
2016-11-09,74.8198013305664,0.9075199961662292,105.02999877929688
2016-11-10,76.66567993164062,0.9157000184059143,105.85299682617188
2016-11-11,76.30471801757812,0.9182999730110168,106.85600280761719
2016-11-14,77.25637817382812,0.923799991607666,106.87100219726562
2016-11-15,77.47789001464844,0.9301999807357788,108.2020034790039
2016-11-16,76.5836410522461,0.932200014591217,109.03800201416016
2016-11-17,76.11602783203125,0.9340000152587891,108.78500366210938
2016-11-18,75.75505065917969,0.941349983215332,110.25599670410156
2016-11-21,76.2144775390625,0.9448000192642212,110.9729995727539
2016-11-22,76.80516815185547,0.9399499893188477,110.6500015258789
2016-11-23,78.90538024902344,0.9404000043869019,111.00599670410156
2016-11-24,,0.9483000040054321,112.58200073242188
2016-11-25,78.60183715820312,0.9467999935150146,113.29199981689453
2016-11-28,77.85527038574219,0.942300021648407,112.6520004272461
2016-11-29,77.14971923828125,0.9415000081062317,111.69000244140625
2016-11-30,78.3967056274414,0.9391000270843506,112.47000122070312
2016-12-01,78.95458984375,0.944100022315979,114.69400024414062
2016-12-02,78.0521469116211,0.9378100037574768,113.90899658203125
2016-12-05,77.48609161376953,0.9449999928474426,113.50499725341797
2016-12-06,78.11779022216797,0.9296000003814697,113.86299896240234
2016-12-07,79.84881591796875,0.9327999949455261,114.052001953125
2016-12-08,78.97923278808594,0.9291999936103821,113.71299743652344
2016-12-09,78.37210845947266,0.9415000081062317,114.07499694824219
2016-12-12,78.00293731689453,0.9480999708175659,115.41200256347656
2016-12-13,78.77408599853516,0.9397000074386597,115.00199890136719
2016-12-14,76.90361022949219,0.9408000111579895,115.2239990234375
2016-12-15,77.55172729492188,0.9510999917984009,117.21099853515625
2016-12-16,75.95194244384766,0.9598000049591064,118.24099731445312
2016-12-19,76.05860900878906,0.9569399952888489,117.79100036621094
2016-12-20,77.39584350585938,0.9610000252723694,117.03700256347656
2016-12-21,76.96924591064453,0.9624199867248535,117.875
2016-12-22,77.21536254882812,0.958899974822998,117.60399627685547
2016-12-23,77.37943267822266,0.9580699801445007,117.54199981689453
2016-12-26,,0.9564999938011169,117.30999755859375
2016-12-27,77.56813049316406,0.9563000202178955,117.19200134277344
2016-12-28,76.41959381103516,0.955810010433197,117.4800033569336
2016-12-29,76.534423828125,0.9599699974060059,117.08699798583984
2016-12-30,76.0832290649414,0.9455999732017517,116.26699829101562
2017-01-02,,0.949940025806427,116.79499816894531
2017-01-03,77.10870361328125,0.9560199975967407,117.49500274658203
2017-01-04,76.76414489746094,0.9596999883651733,117.65899658203125
2017-01-05,76.29652404785156,0.9523000121116638,117.11299896240234
2017-01-06,76.32933807373047,0.942870020866394,115.26499938964844
2017-01-09,75.7796859741211,0.9495000243186951,117.1500015258789
2017-01-10,76.97744750976562,0.9444100260734558,115.98500061035156
2017-01-11,77.65015411376953,0.9476500153541565,115.87200164794922
2017-01-12,77.10870361328125,0.9435999989509583,115.0979995727539
2017-01-13,77.51071166992188,0.9419000148773193,114.66400146484375
2017-01-16,,0.940850019454956,114.22699737548828
2017-01-17,76.76414489746094,0.9431300163269043,114.1520004272461
2017-01-18,77.20255279541016,0.9348599910736084,112.87799835205078
2017-01-19,77.24390411376953,0.9409300088882446,114.76200103759766
2017-01-20,78.23655700683594,0.9381099939346313,114.9800033569336
2017-01-23,78.13729858398438,0.9333800077438354,113.80999755859375
2017-01-24,79.6097183227539,0.9293000102043152,112.77999877929688
2017-01-25,81.18966674804688,0.9320799708366394,113.83999633789062
2017-01-26,80.42034912109375,0.9300600290298462,113.29299926757812
2017-01-27,81.88448333740234,0.9360700249671936,114.45500183105469
2017-01-30,80.06466674804688,0.9333599805831909,114.66799926757812
2017-01-31,79.12993621826172,0.9338300228118896,113.6500015258789
2017-02-01,78.67496490478516,0.925599992275238,112.74299621582031
2017-02-02,77.5665283203125,0.9287300109863281,113.31099700927734
2017-02-03,77.16119384765625,0.9292200207710266,112.78900146484375
2017-02-06,76.82205963134766,0.9273899793624878,112.63899993896484
2017-02-07,77.18602752685547,0.9308199882507324,111.8270034790039
